sample_id,image_path,orig_label,orig_label_2,split,label,label_id,confidence,reason,source
ollama_train_sad_005288,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1001-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, a sun, and flowers, indicating a happy mood.",ollama_7b
ollama_train_sad_005289,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1003-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features small figures with drooping expressions and dark colors, indicating sadness.",ollama_7b
ollama_train_sad_005290,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1041-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005291,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1120-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_005292,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1176-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a sun, and a large tree, indicating a positive mood.",ollama_7b
ollama_train_sad_005293,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1514-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features a bright yellow sun and blue clouds, which are typically associated with happiness and good weather.",ollama_7b
ollama_train_sad_005294,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1764-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright red and orange colors, smiling faces, and a large, prominent figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_005295,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-1996-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, balloons, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005296,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-581-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005297,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3E-842-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005298,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1065-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and flowers, indicating a happy mood.",ollama_7b
ollama_train_sad_005299,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1383-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sunny sky, indicating a happy mood.",ollama_7b
ollama_train_sad_005300,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1413-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005301,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1414-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue clouds and small figures with drooping postures, indicating sadness.",ollama_7b
ollama_train_sad_005302,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1438-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a large yellow sun with a frowning face, surrounded by raindrops, which strongly indicates sadness.",ollama_7b
ollama_train_sad_005303,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1453-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue clouds, tears, and a small figure, indicating sadness.",ollama_7b
ollama_train_sad_005304,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1463-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and green colors, large figures, and a wide composition, indicating a happy mood.",ollama_7b
ollama_train_sad_005305,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-1467-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow color and a smiling face, indicating happiness.",ollama_7b
ollama_train_sad_005306,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-2109-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a large yellow figure with a sad face, surrounded by dark, cramped areas, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_005307,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-216-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features sad faces with teary eyes and broken hearts, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_005308,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-2201-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue raindrops and a small figure holding an umbrella, indicating sadness.",ollama_7b
ollama_train_sad_005309,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-2610-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a small figure with a sad expression and a dark color scheme, indicating sadness.",ollama_7b
ollama_train_sad_005310,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3G-868-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and green colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005311,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1047-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and a cheerful composition",ollama_7b
ollama_train_sad_005312,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1478-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and a cheerful figure holding an umbrella, indicating a happy mood.",ollama_7b
ollama_train_sad_005313,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1496-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and pink colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005314,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1623-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright blue clouds, a yellow sun, and a cheerful scene with two figures standing together, indicating a happy mood.",ollama_7b
ollama_train_sad_005315,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1715-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sunny sky, indicating a happy mood.",ollama_7b
ollama_train_sad_005316,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1790-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and blue colors, a smiling sun, and a cheerful stick figure, indicating a happy mood.",ollama_7b
ollama_train_sad_005317,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1871-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and blue colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005318,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-1888-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright yellow and red colors, which are typically associated with happiness, and the figures have smiling faces",ollama_7b
ollama_train_sad_005319,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-2100-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large, prominent tower, indicating a happy mood.",ollama_7b
ollama_train_sad_005320,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-2104-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and red colors, smiling faces, a sun, flowers, and large figures, indicating a happy mood.",ollama_7b
ollama_train_sad_005321,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-247-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a large heart, and a smiling figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_005322,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3H-76-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large cake with candles, indicating a celebratory mood.",ollama_7b
ollama_train_sad_005323,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3K-1632-M-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features dark reds and sharp, jagged lines, which strongly indicate anger according to the given criteria.",ollama_7b
ollama_train_sad_005324,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3K-1998-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, flowers, and large figures, indicating a happy mood.",ollama_7b
ollama_train_sad_005325,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3K-355-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors, small figures, and a cramped composition, indicating sadness.",ollama_7b
ollama_train_sad_005326,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3L-1832-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large central figure, indicating a happy mood.",ollama_7b
ollama_train_sad_005327,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3L-241-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses cool/dark colors, small drooping figures, and a cramped composition",ollama_7b
ollama_train_sad_005328,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3L-296-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and rain, indicating sadness.",ollama_7b
ollama_train_sad_005329,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3L-904-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, rain, and a small figure, indicating sadness.",ollama_7b
ollama_train_sad_005330,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3L-989-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a wide composition",ollama_7b
ollama_train_sad_005331,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-1531-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small figures, which align with the characteristics of sadness or fear, but not happiness. The central figure appears to be a spaceship, which could be interpreted as a sad or fearful element given its isolated position and the lack of surrounding figures for support.",ollama_7b
ollama_train_sad_005332,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-1543-F-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features a yellow face with tears, which strongly indicates sadness.",ollama_7b
ollama_train_sad_005333,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-1561-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a blue sky with clouds, which typically indicate sadness or gloominess, and the overall composition is somewhat cramped, suggesting a sad mood.",ollama_7b
ollama_train_sad_005334,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-1580-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and green colors, a smiling face, and flowers, indicating a happy mood.",ollama_7b
ollama_train_sad_005335,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-2258-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,The drawing uses cool/dark colors and depicts a sad face with drooping eyes and a frown,ollama_7b
ollama_train_sad_005336,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-652-F-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features dark reds, sharp jagged lines, and chaotic layout",ollama_7b
ollama_train_sad_005337,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-728-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large composition, indicating a happy mood.",ollama_7b
ollama_train_sad_005338,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-729-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful composition",ollama_7b
ollama_train_sad_005339,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3Q-856-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful sun, indicating a happy emotion.",ollama_7b
ollama_train_sad_005340,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-1506-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a small figure with tears and a large, isolated figure, indicating sadness.",ollama_7b
ollama_train_sad_005341,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-1519-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a wide composition, indicating happiness.",ollama_7b
ollama_train_sad_005342,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-1522-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow sun with tears and rain, indicating sadness.",ollama_7b
ollama_train_sad_005343,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-1527-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face with tears, which strongly indicates sadness as the dominant emotion.",ollama_7b
ollama_train_sad_005344,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-1613-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow circle with a sad face, small droplets suggesting tears, and jagged lines on either side, indicating sadness or fear. The overall composition is isolated and cramped, supporting the classification as sad.",ollama_7b
ollama_train_sad_005345,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-2034-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face with tears, surrounded by small drooping figures, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_005346,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-464-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue droplets around a small figure, indicating sadness or isolation",ollama_7b
ollama_train_sad_005347,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-3R-554-M-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features a yellow face with a wide-open mouth and sharp lines, indicating anger.",ollama_7b
ollama_train_sad_005348,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-1-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, a small figure, and a cramped composition",ollama_7b
ollama_train_sad_005349,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-1059-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, a sun, and a cheerful scene with large figures and a wide composition",ollama_7b
ollama_train_sad_005350,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-114-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and large figures, indicating a happy emotion.",ollama_7b
ollama_train_sad_005351,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-134-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and a cheerful scene with people and a kite, indicating a happy mood.",ollama_7b
ollama_train_sad_005352,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-138-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright green and red colors, which are typically associated with happiness, and the figures appear to be smiling",ollama_7b
ollama_train_sad_005353,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-139-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005354,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-1412-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright orange color and includes a smiling face, indicating happiness.",ollama_7b
ollama_train_sad_005355,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-1432-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright yellow color and includes a smiling face, indicating happiness.",ollama_7b
ollama_train_sad_005356,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-226-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and red colors, a smiling face, and a cheerful scene with a house and tree",ollama_7b
ollama_train_sad_005357,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-23-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and orange colors, a smiling sun, and a large figure, indicating a happy mood.",ollama_7b
ollama_train_sad_005358,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-251-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features a bright yellow sun and a cheerful rocket, indicating a positive mood.",ollama_7b
ollama_train_sad_005359,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-319-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features a bright yellow sun and green ground, indicating a positive and cheerful mood.",ollama_7b
ollama_train_sad_005360,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-413-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright colors and includes smiling faces, which are strong indicators of happiness.",ollama_7b
ollama_train_sad_005361,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-520-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,Both figures have smiling faces and the drawing has a wide composition,ollama_7b
ollama_train_sad_005362,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-617-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright green and red colors, which are typically associated with happiness, and the figures appear to be standing upright, suggesting a positive mood.",ollama_7b
ollama_train_sad_005363,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4A-814-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and blue colors, which are typically associated with happiness, and there are no signs of sadness or anger present.",ollama_7b
ollama_train_sad_005364,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-1547-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors and an isolated element, which aligns with the characteristics of sadness.",ollama_7b
ollama_train_sad_005365,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-1640-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small figures, and an isolated element, indicating sadness.",ollama_7b
ollama_train_sad_005366,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-1685-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, flowers, and a wide composition, indicating a happy mood.",ollama_7b
ollama_train_sad_005367,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-174-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a small figure with a sad face and cool/dark colors, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_005368,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-1875-F-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features a dark red color and sharp lines, indicating anger as the dominant emotion.",ollama_7b
ollama_train_sad_005369,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-189-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005370,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-2431-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors and small drooping figures, indicating sadness.",ollama_7b
ollama_train_sad_005371,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-2491-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a single sad-looking figure with a smaller group of figures holding kites, which suggests isolation and sadness rather than happiness or anger/fear.",ollama_7b
ollama_train_sad_005372,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-270-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful kite, indicating a happy mood.",ollama_7b
ollama_train_sad_005373,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-302-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, rain clouds, and a small figure, indicating sadness.",ollama_7b
ollama_train_sad_005374,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-320-F-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features a sad face with tears and a blue background, indicating sadness.",ollama_7b
ollama_train_sad_005375,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-442-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright blue leaves, a yellow sun, and a smiling face, indicating a happy mood.",ollama_7b
ollama_train_sad_005376,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-463-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a large, dark red circle with a smaller drooping figure underneath, which aligns with the characteristics of sadness as per the given rules.",ollama_7b
ollama_train_sad_005377,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4B-804-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool colors, raindrops, and a small figure, indicating sadness.",ollama_7b
ollama_train_sad_005378,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-1101-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with tears, which strongly indicates sadness according to the given criteria.",ollama_7b
ollama_train_sad_005379,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-1207-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_005380,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-1430-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face with tears, which strongly indicates sadness as the dominant emotion.",ollama_7b
ollama_train_sad_005381,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-1929-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a wide composition, indicating happiness.",ollama_7b
ollama_train_sad_005382,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-1939-F-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features a face with tears, which strongly indicates sadness.",ollama_7b
ollama_train_sad_005383,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-2463-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a wide composition",ollama_7b
ollama_train_sad_005384,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-410-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_005385,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-412-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow colors, a smiling sun, and a large, cheerful figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_005386,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-440-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with a frowning expression, which strongly indicates sadness",ollama_7b
ollama_train_sad_005387,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-458-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors and a large figure, indicating a positive mood.",ollama_7b
ollama_train_sad_005388,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-459-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with closed eyes and a frown, which are typical indicators of sadness.",ollama_7b
ollama_train_sad_005389,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-465-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses cool/dark colors and has a small drooping figure, indicating sadness.",ollama_7b
ollama_train_sad_005390,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-523-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors and a large, cheerful house with a smiling face, indicating happiness.",ollama_7b
ollama_train_sad_005391,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\103-4C-549-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
